"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002019430;2;12;"Casa";"LOCALIZADA NO RIO ARAGUARI N. 1206-AQUAVILLE TUCUNARÉ-SANTANA";"100000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025384;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"SIENA FIRE 2010";"15000,00";"30/09/2024";"15:44:55"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025381;1;12;"Casa";"CASA EM ALVENARIA";"200000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025381;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO ONIX 2019";"40000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025383;1;11;"Apartamento";"APARTAMENTO RESIDENCIAL";"70000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025383;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO SIENA 2010";"28000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025384;2;12;"Casa";"CASA EM ALVENARIA";"70000,00";"30/09/2024";"15:44:55"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025385;1;12;"Casa";"CASA EM ALVENARIA";"120000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025386;1;12;"Casa";"CASA EM ALVENARIA";"230000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025386;2;12;"Casa";"CASA EM ALVENARIA";"70000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025386;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO VOYAGEM 2015";"45000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025388;1;12;"Casa";"CASA EM ALVEMARIA";"250000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025389;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO FIAT TORO 2018/2019";"80000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025390;1;12;"Casa";"CASA EM ALVENARIA";"300000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025390;2;12;"Casa";"CASA EM ALVENARIA";"20000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025754;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/PALIO WK ADVEN FLEX 2010/2011";"35000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025751;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA CG 160 TITAN";"14000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025753;1;12;"Casa";"CASA EM ALVENARIA";"80000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025753;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA/TITAN 150/2014";"7000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025754;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA/HR-V EX CVT 2018/2018";"94000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025755;1;12;"Casa";"CASA EM ALVENARIA";"100000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025755;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CG 160";"22000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025756;1;12;"Casa";"CASA EM ALVENARIA";"120000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025758;1;12;"Casa";"Csa em alvenária";"100000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025852;1;12;"Casa";"casa em alvenaria";"50000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025845;1;12;"Casa";"casa em alvenaria";"50000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025848;1;12;"Casa";"casa em alvenaria";"20000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025849;1;12;"Casa";"casa em alvenaria";"60000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025852;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"moto biz 125";"13110,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036984;1;12;"Casa";"uma casa no loteamento Portal do Sol";"270307,94";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036983;1;12;"Casa";"Uma casa de alvenaria no bairro Goiabal";"300000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036984;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veiculo HB20 1.6 2013/2014";"53195,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036984;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Corola 2015/2016";"88900,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036990;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Automóvel Chevrolet";"28500,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036991;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Um carro Honda Civic 2014";"68000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036993;1;12;"Casa";"Uma casa em alvenaria localizada no bairro Pacoval";"650000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036993;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Um carro onix 1.0";"65000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036998;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Hilux branca ano 2012";"80000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036999;1;11;"Apartamento";"UM APARTAMENTO NR 802 EDIFICIO JOINVILLE em BELÉM";"136000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036999;4;45;"Aplicação de renda fixa (CDB, RDB e outros)";"RENDA FIXA - BANCO INTER";"200,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037001;1;12;"Casa";"uma Casa de alvenaria localizada no Bairro Marabaixo";"1000000,00";"25/09/2024";"13:01:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037092;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat/Palio Economy 2010";"17800,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037084;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Chev/Classic 2014";"28500,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037086;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Chev/Onix 2020";"63000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037092;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Honda-Pop 2020";"9000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037096;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"chev/onix 2019";"45000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037099;1;12;"Casa";"Casa Alvenaria";"180000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037099;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Toyota/corolla 2021";"120000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037100;1;12;"Casa";"Casa em Madeira";"18369,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037100;2;12;"Casa";"50% Casa em Alvenaria ";"150000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037101;1;12;"Casa";"Casa Alvenaria ";"180000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037138;1;12;"Casa";"casa localizada no conjunto oscar santos";"150000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037136;1;12;"Casa";"UMA CASA RESIDENCIAL LOCALIZADA NA CIDADE DE MACAPÁ";"930000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037137;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT ARGO 2017";"40000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037137;2;11;"Apartamento";"APARTAMENTO/2Q/SALA/COZINHA";"120000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037138;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD KA SEDAN 2018";"40000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037139;1;12;"Casa";"CASA EM ALVENARIA, JARDIM MARCO ZERO";"505000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037139;3;15;"Sala ou conjunto";"SALA COMERCIAL - EDIFICIO ACIA";"170000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037142;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"310000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037148;1;12;"Casa";"Terreno com Residência";"200000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037148;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo";"103000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037149;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO";"50000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037150;1;12;"Casa";"CASA";"120000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037150;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"66000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037153;1;12;"Casa";"RESIDÊNCIA EM ALVENARIA";"300000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037153;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO MARCA TOYOTA- COROLLA ANO 13/14";"60000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037158;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MODELO GOL - COR VERMELHO - ANO 2021";"56000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039994;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO GOL";"30000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039989;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO 1101/2018";"9000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039989;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO 1101/2024";"14000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039994;1;12;"Casa";"CASA PROPIA";"40000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039994;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO 160 BROS";"10000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039995;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAÇAMBA BASCULANTE ROSSETI ANO 2002";"100000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039995;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAVALO MECANICO LS MB 1935 ANO 1995";"90000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039995;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT PALIO ADVENTURE ANO 2016";"46832,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039995;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO XRE 300 ABS FLEX 2022";"25728,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039996;2;12;"Casa";"CASA EM ALVENARIA";"35000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VOLVO";"220000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"7000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD CARGO";"250000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"185000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"35000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"REBOQUE";"90000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;7;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"REBOQUE";"100000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD CARGO";"100000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;9;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO";"135000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;12;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"TRATOR";"650000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;13;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RETROESCAVADEIRA";"250000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;14;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RETROESCAVADEIRA";"220000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040134;16;12;"Casa";"IMOVEL RESIDENCIAL";"700000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040427;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CG 125";"4500,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040425;1;12;"Casa";"IMOVEL RESIDENCIAL";"120000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040427;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CG 150";"5000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040428;1;12;"Casa";"IMOVEL RESIDENCIAL";"250000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040434;3;12;"Casa";"CASA";"150000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040435;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"10000,00";"19/09/2024";"07:46:53"
